time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 11:11:9.718	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.021	0.112	-2.075	-0.488	0.000	-85.19	-2.60	132.26	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.718	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.112	-2.319	-0.427	0.000	-85.22	-2.60	132.27	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.778	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.023	0.112	-2.563	-0.427	-0.305	-85.25	-2.60	132.28	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.778	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.023	0.111	-2.747	-0.366	-0.305	-85.29	-2.60	132.29	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.807	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.112	-2.991	-0.427	-0.305	-85.33	-2.60	132.29	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.807	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.021	0.111	-3.235	-0.427	-0.305	-85.37	-2.60	132.30	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.839	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.111	-3.418	-0.366	-0.305	-85.41	-2.60	132.30	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.839	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.110	-3.601	-0.427	-0.366	-85.46	-2.61	132.30	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.898	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.110	-3.662	-0.366	-0.305	-85.52	-2.61	132.29	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.898	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.109	-3.662	-0.366	-0.305	-85.57	-2.61	132.29	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.939	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.022	0.108	-3.418	-0.427	-0.305	-85.62	-2.61	132.28	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.940	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.108	-3.174	-0.366	-0.305	-85.66	-2.61	132.28	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.957	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.109	-2.869	-0.427	-0.305	-85.70	-2.62	132.26	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.957	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.108	-2.625	-0.366	-0.305	-85.73	-2.62	132.26	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:10.18	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.108	-2.502	-0.427	-0.244	-85.76	-2.63	132.25	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:10.18	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.108	-2.319	-0.366	-0.305	-85.79	-2.63	132.23	6.664	18.032	-8.624	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:10.47	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.108	-2.136	-0.427	-0.305	-85.81	-2.63	132.21	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.47	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.108	-1.770	-0.427	-0.244	-85.82	-2.63	132.20	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
